,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
7770,569260189486063616,neutral,1.0,,,,erw12,,0,@JetBlue status of flight 684 from MCO to LGA tomorrow?,,2015-02-21 14:19:40 -0800,,
7771,569259756344487938,neutral,0.6559999999999999,,0.0,,NicoMancinelli,,0,@jetblue what good with the inflight WiFi?,,2015-02-21 14:17:56 -0800,"ÜT: 41.538301,-74.072016",Eastern Time (US & Canada)
7772,569258404742500353,negative,1.0,Late Flight,0.6667,,MichaelMontero,,0,@JetBlue - trying to fly from BOS to JFK. Flight delayed. Traveling with kids. Book a hotel or are we getting out tonight?,,2015-02-21 14:12:34 -0800,"Brooklyn, New York",Eastern Time (US & Canada)
7773,569255973958889472,negative,1.0,Customer Service Issue,1.0,,rosenrj,,0,"@JetBlue we tried. They're not at all helpful. Terrible customer service, at this airport, at least.",,2015-02-21 14:02:55 -0800,,
7774,569254571622727682,negative,1.0,Cancelled Flight,1.0,,Marc_keting,,0,@JetBlue Tell me at what point will u realize u can't fly into DCA tonight- u Cancelled Flightled the 1pm when will u Cancelled Flight the 5:26,,2015-02-21 13:57:20 -0800,"Washington, DC",Eastern Time (US & Canada)
7775,569254216415481856,negative,1.0,Cancelled Flight,1.0,,rosenrj,,0,"@JetBlue making a bad situation worse. Cancelled Flighted flight, making us stay overnight in SXM. Won't provide vouchers to stay in a different hotel",,2015-02-21 13:55:56 -0800,,
7776,569253874445492225,neutral,0.6667,,0.0,,FruminousB,,0,@JetBlue what's the status of flight 1272 diverted to RIC?  When will it depart back for LGA?,,2015-02-21 13:54:34 -0800,,
7777,569253270356664322,negative,1.0,Cancelled Flight,1.0,,Marc_keting,,0,@JetBlue You already Cancelled Flightled the one b4 us to DCA,,2015-02-21 13:52:10 -0800,"Washington, DC",Eastern Time (US & Canada)
7778,569252657967341569,negative,1.0,Can't Tell,0.7114,,MichaelBorakove,,0,"@JetBlue It is physically impossible to make it to the airport, and our flight is scheduled to leave in less than 3 hours.",,2015-02-21 13:49:44 -0800,,
7779,569251925482475520,negative,0.6652,Cancelled Flight,0.3434,,Marc_keting,,0,@JetBlue at what point do u Cancelled Flight flights to DCA- other airlines have already Cancelled Flightled,,2015-02-21 13:46:49 -0800,"Washington, DC",Eastern Time (US & Canada)
7780,569249704543965184,positive,1.0,,,,delmo75,,0,@JetBlue great flight http://t.co/E0R0NTO4TR,,2015-02-21 13:38:00 -0800,,
7781,569249554236878848,positive,0.654,,0.0,,delmo75,,0,@JetBlue you can't beat jetblue in space's matter http://t.co/NRpWmGyv3e,,2015-02-21 13:37:24 -0800,,
7782,569248721139048448,positive,0.6531,,,,contimike,,0,@JetBlue Great thank you!,,2015-02-21 13:34:05 -0800,"New York, sort of!",
7783,569248084934443010,negative,0.6405,Lost Luggage,0.6405,,contimike,,0,@JetBlue I would like to send an email to Lost and Found at JetBlue JFK; I spoke to them this morning but cannot drive their today.,,2015-02-21 13:31:34 -0800,"New York, sort of!",
7784,569247182475407360,negative,1.0,Customer Service Issue,0.6698,,jojo929,,0,@JetBlue we want room and food allowances. Agents are refusing to give us vouchers to use at rooms we book ourselves.,,2015-02-21 13:27:59 -0800,,
7785,569245707477131264,negative,1.0,Customer Service Issue,0.6667,,jojo929,,0,@JetBlue send more service agents so all the stranded passengers can be helped!!!🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘,,2015-02-21 13:22:07 -0800,,
7786,569245342421491712,negative,1.0,Can't Tell,0.6636,,AdamJBerry,,0,@JetBlue hopefully this flight Seattle to Boston 2pm will have wifi. Our first one did not and we had to entertain ourselves! #lizaapproved,,2015-02-21 13:20:40 -0800,Provincetown Ma,Eastern Time (US & Canada)
7787,569244956663148544,positive,1.0,,,,PatricePinkFile,,0,@JetBlue good to hear. Thx for being responsive.,,2015-02-21 13:19:08 -0800,"Washington, DC",Eastern Time (US & Canada)
7788,569244701875769345,neutral,1.0,,,,Markjeffries1,,0,@JetBlue Yup. MCO. 82°!!,,2015-02-21 13:18:07 -0800,"40.741909,-73.997189",Eastern Time (US & Canada)
7789,569243807331409920,neutral,1.0,,,,Markjeffries1,,0,@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3,,2015-02-21 13:14:34 -0800,"40.741909,-73.997189",Eastern Time (US & Canada)
7790,569243017552375809,negative,1.0,Can't Tell,1.0,,venkatesh_cr,,0,@JetBlue as a customer it feels like i should stick to airlines other than jet blue. I travel for my work for past 5 years never seen $70,,2015-02-21 13:11:26 -0800,Austin Texas,Central Time (US & Canada)
7791,569242143748964353,positive,0.6344,,,,PGAShowAndrew,,0,"Cool thx! Only a couple more #PGAShow flights til I'm #Mosaic...can't wait. Will be easier to change flights when weathers bad
@JetBlue","[41.05811177, -73.53637216]",2015-02-21 13:07:57 -0800,"Stamford, CT",Eastern Time (US & Canada)
7792,569241776617160704,neutral,1.0,,,,Markjeffries1,,0,@JetBlue Phew!! Did it!! (Pant. Wheeze) http://t.co/ZPZ78POeON,,2015-02-21 13:06:30 -0800,"40.741909,-73.997189",Eastern Time (US & Canada)
7793,569239947061927938,positive,1.0,,,,CamiCorreaBal,,0,"@JetBlue thanks so much for help Us, u r amazing!",,2015-02-21 12:59:14 -0800,,Bogota
7794,569238749802074113,neutral,0.672,,,,RozFortuna,,0,"@JetBlue Thanks, it's for next weekend though so my guess is it will only go higher.",,2015-02-21 12:54:28 -0800,Mannahatta,Eastern Time (US & Canada)
7795,569238666654195714,positive,1.0,,,,tarapall,,0,@JetBlue #kudos! And we're done and heading to warmer weather!,,2015-02-21 12:54:08 -0800,Long Island/Westchester,Eastern Time (US & Canada)
7796,569238439373234176,neutral,0.7033,,0.0,,PatricePinkFile,,0,@JetBlue actually flight 1089 not 1098,,2015-02-21 12:53:14 -0800,"Washington, DC",Eastern Time (US & Canada)
7797,569238252676378627,neutral,0.6922,,0.0,,PatricePinkFile,,0,@JetBlue BOS to DCA 1098 at 7:16 pm.,,2015-02-21 12:52:30 -0800,"Washington, DC",Eastern Time (US & Canada)
7798,569237160886276096,negative,1.0,Can't Tell,0.6543,,venkatesh_cr,,0,@JetBlue I've been in pricing for 8 years to know that 70 bucks a seat is criminal. 20-30 I understand. #pricing #flying #jetblue #pricewise,,2015-02-21 12:48:09 -0800,Austin Texas,Central Time (US & Canada)
7799,569236960528756737,negative,0.6465,Can't Tell,0.6465,,T5Sparrow,,0,@JetBlue *cough* #awkward!,,2015-02-21 12:47:21 -0800,JetBlue T5 at JFK,
7800,569236645180018689,negative,1.0,Customer Service Issue,1.0,,BernardLeCroix,,0,@JetBlue you guys need live chat.,,2015-02-21 12:46:06 -0800,"Providence, RI",Eastern Time (US & Canada)
7801,569236124192931840,negative,0.6458,Flight Booking Problems,0.6458,,BernardLeCroix,,0,@JetBlue it was but obviously it wasn't linked as there is nothing there when I tried to book with it.,,2015-02-21 12:44:02 -0800,"Providence, RI",Eastern Time (US & Canada)
7802,569235924544045057,positive,1.0,,,,scrappiedoodle,,0,@JetBlue Awesome! Thank you! ;),,2015-02-21 12:43:14 -0800,Virginia & Cali,
7803,569235825680105472,neutral,1.0,,,,SenatorA7,,0,@JetBlue Can I bring a compact folding chair like this in a checked bag? http://t.co/9nivw9ftZw,,2015-02-21 12:42:51 -0800,Louie's in the Bronx,Eastern Time (US & Canada)
7804,569235773645410304,negative,1.0,Can't Tell,0.3469,,beachluvr104,,0,@JetBlue quick ? Why is a person traveling w  a mosaic not get the green tag? Doesn't make sense I end up waitin 4 my sons bag anyway :/,,2015-02-21 12:42:38 -0800,,Atlantic Time (Canada)
7805,569235531973832704,negative,0.6984,Customer Service Issue,0.6984,,beachluvr104,,0,@JetBlue got it wish they would communicate more w us,,2015-02-21 12:41:41 -0800,,Atlantic Time (Canada)
7806,569235333050576898,negative,1.0,Late Flight,1.0,,Swindonsays,,0,@JetBlue continuing you record of never having a flight leave on time. Add up how much time with with my family you have cost me. #jetblue,"[40.64573089, -73.77655727]",2015-02-21 12:40:53 -0800,,Amsterdam
7807,569235156717989888,neutral,1.0,,,,scrappiedoodle,,0,@JetBlue Using JetBlue miles?,,2015-02-21 12:40:11 -0800,Virginia & Cali,
7808,569234639233142784,negative,1.0,Customer Service Issue,0.3532,,BernardLeCroix,,0,@JetBlue I guess I have to redo the Flight Booking Problems. Ugh!,,2015-02-21 12:38:08 -0800,"Providence, RI",Eastern Time (US & Canada)
7809,569233861651144704,negative,1.0,Flight Booking Problems,0.6388,,RozFortuna,,0,@JetBlue that sucks. Oh well.,,2015-02-21 12:35:03 -0800,Mannahatta,Eastern Time (US & Canada)
7810,569233554242080768,negative,1.0,Customer Service Issue,0.6664,,beachluvr104,,0,@JetBlue she's standing here on her cell no announcements no info #thismosaicnothappy,,2015-02-21 12:33:49 -0800,,Atlantic Time (Canada)
7811,569233440463155201,neutral,0.6826,,0.0,,scrappiedoodle,,0,@JetBlue Using JetBlue air miles?,,2015-02-21 12:33:22 -0800,Virginia & Cali,
7812,569233260108124160,negative,1.0,Lost Luggage,1.0,,beachluvr104,,0,@JetBlue someone is here but has no info smh one bag came off  and then nothing,,2015-02-21 12:32:39 -0800,,Atlantic Time (Canada)
7813,569232785786998785,negative,0.6822,Customer Service Issue,0.3485,,BernardLeCroix,,0,@JetBlue there's is nothing there because apparently I have to connect them for that to be true.,,2015-02-21 12:30:46 -0800,"Providence, RI",Eastern Time (US & Canada)
7814,569231102428250112,neutral,1.0,,,,scrappiedoodle,,0,@JetBlue Hello! Can you tell me if you currently fly to Hawaii? Thanks!,,2015-02-21 12:24:05 -0800,Virginia & Cali,
7815,569230997650214913,negative,1.0,Lost Luggage,0.6854,,beachluvr104,,0,@JetBlue can u see what's holding up flt 1002 bags? One bag came out nothing else for 10 minutes,,2015-02-21 12:23:40 -0800,,Atlantic Time (Canada)
7816,569230859896803328,negative,1.0,Customer Service Issue,1.0,,BernardLeCroix,,0,@JetBlue why wouldn't you just credit it right to my account instead of having a separate sign on. That seems pretty ridiculous.,,2015-02-21 12:23:07 -0800,"Providence, RI",Eastern Time (US & Canada)
7817,569230515833856000,positive,1.0,,,,Southbeachpapi,,0,@JetBlue thanks for update http://t.co/K7uBOTMr1r,,2015-02-21 12:21:45 -0800,NYC✈️MIA,
7818,569230445654740992,neutral,0.6517,,0.0,,BernardLeCroix,,0,@JetBlue I clear that folder regularly and JetBlue is white listed so it never got to me.,,2015-02-21 12:21:28 -0800,"Providence, RI",Eastern Time (US & Canada)
7819,569230193220554753,neutral,1.0,,,,BernardLeCroix,,0,@JetBlue I can't call right now. My baby just fell asleep.,,2015-02-21 12:20:28 -0800,"Providence, RI",Eastern Time (US & Canada)
7820,569229572123680769,positive,0.6686,,,,AdamJBerry,,1,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet,,2015-02-21 12:18:00 -0800,Provincetown Ma,Eastern Time (US & Canada)
7821,569229142597771265,negative,0.6591,Can't Tell,0.6591,,BernardLeCroix,,0,"@JetBlue it seems I never received an ID, just a password.",,2015-02-21 12:16:18 -0800,"Providence, RI",Eastern Time (US & Canada)
7822,569229104286986240,neutral,1.0,,,,RozFortuna,,0,@JetBlue yesterday's deal?,,2015-02-21 12:16:08 -0800,Mannahatta,Eastern Time (US & Canada)
7823,569229091657936896,neutral,0.6472,,0.0,,RozFortuna,,0,@JetBlue so yesterday a flight I wanted to Chicago was on sale within my points range and today it isn't. Any way you guys can still honor,,2015-02-21 12:16:05 -0800,Mannahatta,Eastern Time (US & Canada)
7824,569228412159721473,neutral,0.6669,,0.0,,BernardLeCroix,,0,@JetBlue I have an email that says I have to sign on to the travel bank?  How do I that?,,2015-02-21 12:13:23 -0800,"Providence, RI",Eastern Time (US & Canada)
7825,569227490046164992,negative,0.6822,Can't Tell,0.3629,,BernardLeCroix,,0,"@JetBlue yes, last month when Boston got the first big snow storm and my flight was Cancelled Flightled.",,2015-02-21 12:09:44 -0800,"Providence, RI",Eastern Time (US & Canada)
7826,569226460281610241,negative,1.0,Can't Tell,0.6405,,BernardLeCroix,,0,@JetBlue where did my travel bank credit go?  I can't call you right now.,,2015-02-21 12:05:38 -0800,"Providence, RI",Eastern Time (US & Canada)
7827,569224171303145473,positive,0.6489,,,,Destructiff,,0,@jetblue offered me a complimentary drink for switching seats. Stewardess asked for my age &amp; I said 30. We giggled. #goodgenes #ilookyoung,,2015-02-21 11:56:32 -0800,NYC ,Atlantic Time (Canada)
7828,569223830759059458,positive,0.693,,,,ejhart6,,0,"@JetBlue Thanks. Still booked our trip 3/13-17 LB to SLC to see grand kids.  Just very frustrating. Tried app, web, etc. Still love u guys!",,2015-02-21 11:55:11 -0800,"Fullerton, CA",
7829,569222694778105857,positive,1.0,,,,joycefelixes,,0,@JetBlue thank you! I'm excited to fly with you for the first time.,,2015-02-21 11:50:40 -0800,,Eastern Time (US & Canada)
7830,569222108200476672,positive,1.0,,,,ItsLaLoca,,0,Thank U 😘 “@JetBlue: @ItsLaLoca But of course! Safety is always 1st!  We'll make sure to handle her with CARE and LOVE!  :)”,,2015-02-21 11:48:20 -0800,"ÜT: 27.947395,-82.215546",Eastern Time (US & Canada)
7831,569221909231104000,positive,0.6593,,,,Cau3cau3,,0,@JetBlue Kudos to JetBlue social media team for jumping in an helping me out during the last snow storm while web site was down..Thanks!!,,2015-02-21 11:47:33 -0800,,
7832,569219656482824192,negative,1.0,Customer Service Issue,0.6842,,ejhart6,,0,"@JetBlue Love your airline...hate your website.  Just tried to book 2 tickets (1 w miles, 1 w/out).  Absolute joke.   Needs a lot of work!",,2015-02-21 11:38:36 -0800,"Fullerton, CA",
7833,569215076655214592,neutral,1.0,,,,xmorera,,0,@JetBlue  What are your rules on checked baggage and carry ons from SLC to SJO?,"[0.0, 0.0]",2015-02-21 11:20:24 -0800,Costa Rica,Central America
7834,569213183455563776,positive,1.0,,,,kaitlynrosati,,0,@JetBlue thanks so much for your condolences and quick response. It is very much appreciated,,2015-02-21 11:12:53 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
7835,569211529880576001,neutral,1.0,,,,Farehack,,0,@jetblue @viraltech creates institutional quality machine driven JetBlue Revenue predictive analytics and forecasts using public Big Data ;),,2015-02-21 11:06:18 -0800,,
7836,569204185318723584,positive,1.0,,,,Margo221,,1,@JetBlue Thank you Alicia!  #ExceptionalService,,2015-02-21 10:37:07 -0800,,Eastern Time (US & Canada)
7837,569200983173156864,negative,1.0,Lost Luggage,0.6383,,CamiCorreaBal,,0,"@JetBlue yes, We have de baggage claim, I'm so sad for the baggage and how They treat Us 😞 please we need That baggage",,2015-02-21 10:24:24 -0800,,Bogota
7838,569199676282564609,negative,1.0,Lost Luggage,1.0,,CamiCorreaBal,,0,"@JetBlue my mom's baggage is lost, in fly 1557 fort lauderdale-Bogotá today, Colombian employees treated us badly , need help please",,2015-02-21 10:19:12 -0800,,Bogota
7839,569196231546830848,negative,1.0,Customer Service Issue,1.0,,bizymom815,,0,@JetBlue No changes made. My son's pass printed on same conf #. Just mine not print after I expressed disapptment w/ JetBlue,,2015-02-21 10:05:31 -0800,,Quito
7840,569195394065952768,negative,1.0,Cancelled Flight,1.0,,MTJaeckel,,0,@JetBlue Cancelled Flighted 😢,,2015-02-21 10:02:11 -0800,,
7841,569191875271372801,negative,1.0,Customer Service Issue,1.0,,bizymom815,,0,"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!",,2015-02-21 09:48:12 -0800,,Quito
7842,569191191448817664,neutral,0.6582,,0.0,,kaitlynrosati,,0,@JetBlue minutes to spare.,,2015-02-21 09:45:29 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
7843,569191124373520384,negative,1.0,Can't Tell,1.0,,kaitlynrosati,,0,"@JetBlue the first place but I really didn't need the extra stress at this already terrible time. Oh by the way, I made the flight with 30",,2015-02-21 09:45:13 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
7844,569190933297807360,negative,1.0,Customer Service Issue,0.6552,,kaitlynrosati,,0,"@JetBlue that I missed my flight. I had to book this flight extremely last minute due to a family death, there's no excuse for attitude in",,2015-02-21 09:44:28 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
7845,569190811113525249,negative,1.0,Flight Attendant Complaints,0.6667,,kaitlynrosati,,0,@JetBlue serious attitude. I was in the fault for running a tad behind but before she even knew my name or my flight info she ASSURED Me,,2015-02-21 09:43:59 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
7846,569190678758080512,negative,1.0,longlines,0.3723,,kaitlynrosati,,0,"@JetBlue I fly w/u as much as I can, however your kiosks were broken in SYR and there was 1 woman working the ticket counter.. She had a",,2015-02-21 09:43:27 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
7847,569189652080533504,neutral,1.0,,,,j_romaine,,0,@JetBlue Even 5 years after the earthquake...Haiti still needs helps in rebuilding #flyingitforward,,2015-02-21 09:39:22 -0800,Coming to a City Near You!,
7848,569188266089381888,positive,1.0,,,,clementeworks,,0,@JetBlue thanks. I chatted with a nice fella about it and he gave me the lowdown.,,2015-02-21 09:33:52 -0800,"face, space",America/New_York
7849,569187541120724992,neutral,0.6792,,,,MarkWeprin,,0,@JetBlue yup 33036 feet. But no selfie.,,2015-02-21 09:30:59 -0800,"Queens, New York ",Eastern Time (US & Canada)
7850,569185441171316737,positive,0.6652,,,,princessmarapao,,0,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq,,2015-02-21 09:22:38 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
7851,569184255399620608,neutral,0.6842,,,,kbosspotter,,0,@JetBlue the you above all commercials? Like the legroom one,,2015-02-21 09:17:56 -0800,Logan International Airport,Atlantic Time (Canada)
7852,569179937841815553,neutral,0.6581,,,,princessmarapao,,0,@JetBlue Will do.  I'll tell him you say hey.,,2015-02-21 09:00:46 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
7853,569178210325430272,neutral,0.6837,,,,EDTakeDown,,0,"@JetBlue my wife and I booked last minute flights for a funeral separately, but we would like seats 2gether, can you do this if we DM conf#s",,2015-02-21 08:53:54 -0800,New York,Eastern Time (US & Canada)
7854,569177868221202432,positive,1.0,,,,jaredmooreski,,0,@JetBlue ok thank you for the quick response JetBlue still the best comp,,2015-02-21 08:52:33 -0800,,
7855,569176746735632384,positive,0.6469,,,,princessmarapao,,0,"@JetBlue im in a session presented by one of your beloved travelers, @paulgordonbrown,I see why you love him so much http://t.co/vv8cFyhKVb",,2015-02-21 08:48:05 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
7856,569175278255284224,negative,0.6598,Flight Booking Problems,0.3505,,jaredmooreski,,0,@JetBlue flying to Denver March 1st and my flight itenary keeps getting changed what the heck...booked the trip 3 months ago,,2015-02-21 08:42:15 -0800,,
7857,569174723877146625,negative,0.6725,Customer Service Issue,0.6725,,onlyfordisplay_,,0,@jetblue had me on hold foreverrrrrr,,2015-02-21 08:40:03 -0800,new york.,
7858,569168865256546304,negative,1.0,Late Flight,0.6526,,thisismysound,,0,"@JetBlue NOT A HAPPY CUSTOMER. We've waited patiently, not to mention $150 and six months of marathon training, we need 2 be there tmrw.",,2015-02-21 08:16:46 -0800,DC,Quito
7859,569168473194041344,negative,1.0,Cancelled Flight,1.0,,thisismysound,,0,@JetBlue waiting for a flight to FL for 1/2 marathon tmrw 4 charity. U bumped us 2a Late Flightr flight &amp; then Cancelled FlightLED IT. How can you fix this?,,2015-02-21 08:15:13 -0800,DC,Quito
7860,569158629443502081,neutral,0.667,,,,JetBlueNews,,0,@JetBlue Fliers to Gain Access to WSJ Content - Analyst Blog - Nasdaq http://t.co/dWEse7Xidr,,2015-02-21 07:36:06 -0800,USA,Sydney
7861,569157073906176000,positive,1.0,,,,RachelLCoppola,,0,@JetBlue oh definitely. I kind of only fly JetBlue.,,2015-02-21 07:29:55 -0800,LA & Boston,Eastern Time (US & Canada)
7862,569156321636847617,negative,0.7024,Bad Flight,0.7024,,ThatJasonEaton,,0,@JetBlue if you want to fly in a storm that's your right. But give us the choice. We have kids and don't want to chance it. #nixchangefees,,2015-02-21 07:26:56 -0800,,
7863,569154503188070400,positive,1.0,,,,Amaznred,,0,@JetBlue thanks for getting me to Orlando early #happiness,"[28.42301907, -81.29654204]",2015-02-21 07:19:42 -0800,,
7864,569153142526332930,neutral,0.6508,,,,staceylking,,1,"@JetBlue Port-Au-Prince, Haiti for continued food distribution, medical supplies, &amp; orphan care!  #flyingitforward http://t.co/fn2QXybT9K",,2015-02-21 07:14:18 -0800,"boise, idaho",
7865,569152332765667328,neutral,1.0,,,,staceylking,,1,@JetBlue while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward http://t.co/lTf2quD3Xc,,2015-02-21 07:11:05 -0800,"boise, idaho",
7866,569152074052542464,neutral,0.6598,,,,staceylking,,0,"@JetBlue I'd go back to Haiti to deliver shoes, books&amp;medicine to kids I met in orphanage last year. #flyingitforward http://t.co/pGoeUXnsPI",,2015-02-21 07:10:03 -0800,"boise, idaho",
7867,569150828952444928,neutral,1.0,,,,JetBlueNews,,0,@JetBlue Airways Now Covered by Bank of America (JBLU) - Dakota Financial News http://t.co/WOwxhpU5qv,,2015-02-21 07:05:06 -0800,USA,Sydney
7868,569146861082161152,neutral,1.0,,,,domitilarodrig1,,0,@JetBlue I would like to receive offers.,,2015-02-21 06:49:20 -0800,,
7869,569146084632760320,neutral,1.0,,,,joespurr,,0,"@JetBlue may I check my 17-month-old child's fold-up crib for free on my flight tomorrow, similar to your policy for infant car seats?",,2015-02-21 06:46:15 -0800,"Cambridge, MA",Eastern Time (US & Canada)
7870,569144474359738368,neutral,1.0,,,,corinahe,,0,"@JetBlue offers free flights for ""Fly it Forward"" campaign http://t.co/Yh1KZkYZrR http://t.co/wmO6tKqhXp via @usatodaytravel #travel #cause",,2015-02-21 06:39:51 -0800,USA,Central Time (US & Canada)
7871,569143699017371649,neutral,0.6637,,0.0,,RoyalVestige,,0,@JetBlue When are you guys doing a dualcam with @RedReserve ?,,2015-02-21 06:36:46 -0800,Sub to me! ,Solomon Is.
7872,569143528397254656,neutral,1.0,,,,JetBlueNews,,0,@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg,,2015-02-21 06:36:06 -0800,USA,Sydney
7873,569138202424025088,negative,1.0,Late Flight,1.0,,alexlmichael,,0,@JetBlue you #fail. Snow coming to DC area. Tried to get on earlier flight. You refused. Now flight 6.5 hours delayed. Greedy and foolish.,,2015-02-21 06:14:56 -0800,Washington DC,Eastern Time (US & Canada)
7874,569132246810144769,neutral,1.0,,,,thepointskid,,0,@JetBlue do you have a waiver for NY weather today?,,2015-02-21 05:51:16 -0800,New York,Eastern Time (US & Canada)
7875,569130620963696640,positive,0.7128,,,,triniluv81,,0,@JetBlue got it. Thanks,,2015-02-21 05:44:48 -0800,"Troy, NY",Eastern Time (US & Canada)
7876,569126841354743809,negative,0.3898,Can't Tell,0.3898,,benjaminokeefe,,0,“@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?”Unfortunately yes ❄️⛄️ #WereNotinCaliAnymore,,2015-02-21 05:29:47 -0800,,Eastern Time (US & Canada)
7877,569125697530101760,positive,1.0,,,,Dress4YesConJax,,0,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth 👍👍 😊 #happytweet",,2015-02-21 05:25:14 -0800,NYC ,
7878,569125454684278785,neutral,0.6733,,,,Ajok81,,0,@JetBlue going to San Juan!,,2015-02-21 05:24:16 -0800,,
7879,569122341797691392,negative,1.0,Customer Service Issue,0.6869,,JessBarbalato,,0,@jetblue is the website down? Can't print boarding pass,,2015-02-21 05:11:54 -0800,,Eastern Time (US & Canada)
7880,569121160149012480,positive,1.0,,,,mike_baskin,,0,"@JetBlue thanks for getting me to Boston early for @TuftsEnergyConf ""Breaking Barriers To a Clean Energy Future""",,2015-02-21 05:07:12 -0800,"Cambridge, MA",
7881,569118085245898752,positive,0.6931,,,,PilardelMaria,,0,@JetBlue Thanks!,,2015-02-21 04:54:59 -0800,#theBronx ,Central Time (US & Canada)
7882,569114409613860864,neutral,1.0,,,,takenn54,,0,@JetBlue are you going to be giving travel agent rates to those who hold an Iata card ???,,2015-02-21 04:40:23 -0800,"Albany,NY",Eastern Time (US & Canada)
7883,569113910776881152,positive,1.0,,,,KimSinanovic,,0,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!,,2015-02-21 04:38:24 -0800,,
7884,569113328724807680,neutral,1.0,,,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,,2015-02-21 04:36:05 -0800,USA,Sydney
7885,569109515657826304,positive,1.0,,,,kerrymflynn,,1,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)",,2015-02-21 04:20:56 -0800,"New York, NY",Quito
7886,569103956795904000,positive,1.0,,,,AeroJobMarket,,0,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek",,2015-02-21 03:58:51 -0800,Worldwide,London
7887,569102757875077121,positive,1.0,,,,AeroJobMarket,,0,@JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket,,2015-02-21 03:54:05 -0800,Worldwide,London
7888,569096740676222976,positive,1.0,,,,Michael_Lytle,,0,@JetBlue today my family gets to experience #mosaic status w/ me! #LifeIsGood,,2015-02-21 03:30:10 -0800,"Salem, NH",Eastern Time (US & Canada)
7889,569091868153253888,neutral,0.6503,,,,Galapaghxst,,0,@JetBlue real shit my nigga north don't play around!,,2015-02-21 03:10:49 -0800,,
7890,569091378438746112,positive,0.6394,,,,mutantgatto,,0,@JetBlue word thanks,,2015-02-21 03:08:52 -0800,ravioli,Eastern Time (US & Canada)
7891,569087442092826624,neutral,1.0,,,,mutantgatto,,0,@JetBlue by any chance do u offer fresh guacamole on your flights,,2015-02-21 02:53:13 -0800,ravioli,Eastern Time (US & Canada)
7892,569083604216623104,neutral,0.6526,,,,tammyterez,,0,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,,2015-02-21 02:37:58 -0800,New York ,Eastern Time (US & Canada)
7893,569083132353204224,neutral,1.0,,,,JetBlueNews,,0,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr,,2015-02-21 02:36:06 -0800,USA,Sydney
7894,569076569983086592,neutral,1.0,,,,theycallme_HH,,0,@JetBlue Thank you ! What about Paris ? Could we arrange something from there ?,"[0.0, 0.0]",2015-02-21 02:10:01 -0800,Orleans/Tarpon Springs/London,Amsterdam
7895,569075196117839872,neutral,1.0,,,,theycallme_HH,,0,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG,"[0.0, 0.0]",2015-02-21 02:04:34 -0800,Orleans/Tarpon Springs/London,Amsterdam
7896,569068027917922304,neutral,1.0,,,,JetBlueNews,,0,@JetBlue Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF,,2015-02-21 01:36:05 -0800,USA,Sydney
7897,569066946433581056,negative,0.674,Late Flight,0.674,,chelseylamwatt,,0,"@JetBlue It's not ideal, but it's okay. Better Late Flight than never! :)",,2015-02-21 01:31:47 -0800,"New York, NY | Orlando, FL",Eastern Time (US & Canada)
